Id,SalePrice
2849,197858.556626118
2850,275087.89115507
2851,214809.383355419
2852,234689.488911216
2853,241152.358137886
2854,139116.36157101
2855,201388.402076234
2856,200560.846401095
2857,186044.765866782
2858,199831.744043071
2859,114813.293481718
2860,131427.15686362
2861,124668.292257456
2862,190787.046751585
2863,128108.530671714
2864,242925.111008972
2865,142973.415207149
2866,140360.541903418
2867,100322.775330712
2868,96489.2305146995
2869,101410.658398715
2870,124432.990711122
2871,85659.8362370941
2872,52258.2998290952
2873,98427.7069212866
2874,138690.343855665
2875,115579.586219248
2876,162641.438199914
2877,145372.381717707
2878,165554.129436951
2879,137801.775519941
2880,101837.437412382
2881,147194.103913178
2882,177169.437189941
2883,193629.88391963
2884,199126.791861603
2885,190847.023071673
2886,244967.742393322
2887,91336.1395730719
2888,139701.843570277
2889,58977.3043766508
2890,79689.4796333552
2891,135814.993702052
2892,48492.777654093
2893,78821.9155211328
2894,61592.7447160408
2895,337189.065826788
2896,283366.511390667
2897,207411.271004912
2898,151179.992706283
2899,209559.894437096
2900,161381.093696699
2901,213978.654371675
2902,198701.651790763
2903,319759.251557676
2904,342516.985371532
2905,92514.0526178232
2906,195772.62441348
2907,112312.591192852
2908,132358.386852716
2909,151476.675849869
2910,79686.6137332452
2911,81143.6567504849
2912,146044.174848278
2913,82113.7015212271
2914,79762.3103240984
2915,88070.1990919277
2916,81819.9999613778
2917,161745.567142195
2918,119308.306406267
2919,213627.946812358
